"doi","colour charge","cover charge","page charge","permission","reprint","submission fee","payment fee","other"
"10.1364/josab.380140",NA,NA,NA,NA,NA,NA,NA,10.78
"10.1364/oe.384968",NA,NA,NA,NA,NA,NA,NA,16.01
"10.1364/oe.384290",NA,NA,NA,NA,NA,NA,NA,17.88
"10.1364/ol.390291",NA,NA,NA,NA,NA,NA,NA,18.61
"10.1364/josab.389548",NA,NA,830.95,NA,NA,NA,NA,39.89
"10.1103/physreve.102.013202",NA,NA,NA,NA,NA,NA,NA,16.76
"10.1103/physrevx.10.031039",NA,NA,NA,NA,NA,NA,NA,51.23
"10.1364/ol.402264",NA,NA,NA,NA,NA,NA,NA,25.1
"10.1103/physreva.102.043517",NA,NA,NA,NA,NA,NA,NA,15.98
"10.1002/adfm.201907720",NA,1660.05,NA,NA,NA,NA,NA,NA
"10.1364/optica.410357",NA,NA,NA,NA,NA,NA,NA,35.36
"10.1109/jlt.2021.3070208",NA,NA,216.83,NA,NA,NA,3.25,NA
"10.1364/ome.414478",NA,NA,NA,NA,NA,NA,NA,19.14
"10.1364/ome.415253",NA,NA,709.27,NA,NA,NA,29.74,NA
"10.1021/acsanm.0c02819",NA,NA,NA,NA,NA,NA,NA,61.34
"10.1364/ao.412177",NA,NA,NA,NA,NA,NA,NA,24.48
"10.1364/oe.413916",NA,NA,NA,NA,NA,NA,NA,24.58
"10.1364/osac.406041",NA,NA,NA,NA,NA,NA,NA,14.06
"10.1364/osac.424340",NA,NA,NA,NA,NA,NA,NA,29.03
"10.1364/oe.419977",NA,NA,122.03,NA,NA,NA,NA,26.82
"10.1364/oe.422526",NA,NA,NA,NA,NA,NA,NA,25.26
"10.1364/ol.421232",NA,NA,NA,NA,NA,NA,NA,25
"10.1063/4.0000076",NA,NA,NA,NA,NA,NA,NA,12.37
"10.1364/oe.416223",NA,NA,NA,NA,NA,NA,NA,27.89
"10.1103/physrevresearch.3.023188",NA,NA,NA,NA,NA,NA,NA,15.36
"10.1098/rspa.2021.0334",NA,NA,NA,NA,NA,NA,NA,23.81
"10.1364/ol.435073",NA,NA,NA,NA,NA,NA,NA,28.61
"10.1364/oe.426931",NA,NA,612.09,NA,NA,NA,34.26,NA
"10.1103/physreve.104.015211",NA,NA,NA,NA,NA,NA,NA,31.83
"10.1364/ao.440263",NA,NA,NA,NA,NA,NA,NA,22.82
"10.1364/ol.430651",NA,NA,NA,NA,NA,NA,NA,25.21
"10.1063/4.0000127",NA,NA,NA,NA,NA,NA,NA,19.14
"10.1364/oe.448551",NA,NA,NA,NA,NA,NA,NA,26.75
"10.1364/oe.440173",NA,NA,NA,NA,NA,NA,NA,27.65
"10.2138/am-2022-7989",NA,NA,NA,NA,NA,NA,NA,46.45
"10.1364/ol.450706",NA,NA,NA,NA,NA,NA,NA,26.43
"10.1364/ol.445410",NA,NA,NA,NA,NA,NA,NA,26.38
"10.1364/oe.446563",NA,NA,NA,NA,NA,NA,NA,29.7
"10.1364/oe.445136",NA,NA,NA,NA,NA,NA,NA,29.74
"10.1364/ol.444190",NA,NA,NA,NA,NA,NA,NA,26.37
"10.1364/prj.441674",NA,NA,NA,NA,NA,NA,NA,27.14
"10.1364/josab.453901",NA,NA,NA,NA,NA,NA,NA,31.84
"10.1364/oe.454863",NA,NA,NA,NA,NA,NA,NA,29.84
"10.1364/oe.447205",NA,NA,NA,NA,NA,NA,NA,26.58
"10.1107/s2052252522004250",NA,NA,NA,NA,NA,NA,NA,30.61
"10.1364/ao.456316",NA,NA,NA,NA,NA,NA,NA,28.88
"10.3847/1538-4357/ac9c00",NA,NA,NA,NA,NA,NA,NA,16.39
"10.1364/oe.457773",NA,NA,688.48,NA,NA,33.24,NA,NA
"10.3847/1538-4357/ac46c8",NA,NA,NA,NA,NA,NA,NA,22.34
"10.1126/sciadv.abn6848",NA,NA,NA,NA,NA,NA,NA,60.98
"10.3847/1538-4357/ac822e",NA,NA,NA,NA,NA,NA,NA,17.89
"10.1364/ome.460445",NA,NA,546.68,NA,NA,NA,30.72,NA
"10.1364/ome.475971",NA,NA,563.74,NA,NA,NA,31.68,NA
"10.1063/4.0000165",NA,NA,NA,NA,NA,NA,NA,42.27
"10.1063/4.0000166",NA,NA,NA,NA,NA,NA,NA,41.44
"10.1107/s2052252522010193",NA,NA,NA,NA,NA,NA,NA,34
"10.1038/s41467-024-50320-1",NA,NA,NA,NA,NA,NA,NA,100
"10.1039/d2dt02638d",NA,1143.08,NA,NA,NA,NA,NA,NA
"10.1016/j.nima.2023.168930",NA,NA,NA,NA,NA,NA,NA,100
"10.1021/acs.accounts.2c00525",NA,NA,NA,NA,NA,NA,69.58,NA
"10.1364/oe.477774",NA,NA,NA,NA,NA,NA,28.95,NA
"10.1007/s00726-023-03372-4",NA,NA,NA,NA,NA,NA,NA,100
"10.1038/s41598-024-66263-y",NA,NA,NA,NA,NA,NA,100,NA
"10.3847/2041-8213/acd2c9",NA,NA,NA,NA,NA,NA,34.35,NA
"10.1038/s41598-023-50467-9",NA,NA,NA,NA,NA,NA,100,NA
"10.1039/d3dt02067c",NA,1165.3,NA,NA,NA,NA,NA,NA
"10.1038/s41598-024-51945-4",NA,NA,NA,NA,NA,NA,NA,100
"10.1038/s41467-024-48109-3",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2023.168820",NA,NA,NA,NA,NA,NA,100,NA
"10.1002/anie.202319766",NA,1600,NA,NA,NA,NA,NA,100
"10.1038/s41598-024-67972-0",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s1600576724002887",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2024.169321",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2024.169414",NA,NA,NA,NA,NA,NA,NA,100
"10.1038/s42005-024-01768-6",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2023.168796",NA,NA,NA,NA,NA,NA,NA,100
"10.1038/s41598-024-61314-w",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2024.169407",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s2059798324005588",NA,NA,NA,NA,NA,NA,NA,100
"10.1038/s42005-024-01581-1",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s1600577524000158",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s1600577524000808",NA,NA,NA,NA,NA,NA,NA,100
"10.1016/j.nima.2024.169825",NA,NA,NA,NA,NA,NA,NA,100
"10.1002/ange.202219045",NA,NA,NA,NA,NA,NA,150,NA
"10.1038/s41467-024-50842-8",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s160057752400331x",NA,NA,NA,NA,NA,NA,NA,100
"10.1002/adpr.202400083",NA,NA,NA,NA,NA,NA,NA,100
"10.1107/s1600577524001279",NA,NA,NA,NA,NA,NA,NA,100
"10.1002/2017jb015162",NA,NA,717,NA,NA,NA,NA,NA
"10.1002/anie.202011548",1980,NA,NA,NA,NA,NA,NA,NA
"10.1002/cnma.201600124",NA,1008.4,NA,NA,NA,NA,NA,NA
"10.1002/hep.31312",3500,NA,NA,NA,NA,NA,NA,NA
"10.1002/ijc.31921",1000,NA,NA,NA,NA,NA,NA,NA
"10.1002/ijc.32120",1344,NA,NA,NA,NA,NA,NA,NA
"10.1002/stem.2858",NA,NA,1607.05,NA,NA,NA,NA,NA
"10.1002/tpg2.20290",NA,NA,939.1,NA,NA,NA,NA,NA
"10.1016/j.biomaterials.2022.121380",1770,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.biosystemseng.2022.05.012",1959.4,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.bpj.2020.01.022",2798.4,NA,2357.44,NA,NA,NA,NA,NA
"10.1016/j.contraception.2021.12.002",489.84,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ctrv.2021.102294",200,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cub.2019.12.047",1185.85,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cub.2020.10.054",1469.52,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cub.2020.11.019",1959.36,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.devcel.2021.05.006",1714.44,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.elecom.2022.107258",360,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.foodcont.2018.03.022",295,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ijrobp.2021.11.019",1024.21,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.immuni.2019.02.022",2285.46,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jecp.2020.104859",1942.5,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.jmoldx.2021.02.007",NA,NA,983.64,NA,NA,NA,NA,NA
"10.1016/j.jviromet.2019.04.020",450,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.landurbplan.2021.104332",295,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.molcel.2018.09.010",2341.84,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.radmeas.2021.106695",3894,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.stem.2021.03.014",1959,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.str.2021.07.008",1714.44,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.yjmcc.2020.05.004",1050,NA,NA,NA,NA,NA,NA,NA
"10.1021/acs.accounts.0c00662",NA,NA,1067.46,NA,NA,NA,NA,NA
"10.1021/acsnano.2c04395",NA,1591.76,NA,NA,NA,NA,NA,NA
"10.1021/jacsau.2c00030",NA,1293.22,NA,NA,NA,NA,NA,NA
"10.1029/2017tc004697",NA,NA,982.53,NA,NA,NA,NA,NA
"10.1029/2018ea000428",NA,NA,3360,NA,NA,NA,NA,NA
"10.1029/2018jb016831",NA,NA,660,NA,NA,NA,NA,NA
"10.1029/2018jd029644",NA,NA,220,NA,NA,NA,NA,NA
"10.1029/2019jb018974",NA,NA,1000,NA,NA,NA,NA,NA
"10.1029/2019jc015119",NA,NA,784,NA,NA,NA,NA,NA
"10.1029/2019jd031753",NA,NA,476.85,NA,NA,NA,NA,NA
"10.1029/2020gl091764",NA,NA,419.46,NA,NA,NA,NA,NA
"10.1038/s41375-020-01034-y",NA,NA,1800,NA,NA,NA,NA,NA
"10.1039/d2fo00048b",NA,700,NA,NA,NA,NA,NA,NA
"10.1053/j.gastro.2021.08.057",NA,NA,NA,NA,NA,64.55,NA,NA
"10.1073/pnas.1808445115",NA,NA,1456.91,NA,NA,NA,NA,NA
"10.1073/pnas.1819660116",NA,NA,1459.85,NA,NA,NA,NA,NA
"10.1073/pnas.1903903116",NA,NA,2446.08,NA,NA,NA,NA,NA
"10.1073/pnas.2113744118",NA,NA,NA,NA,NA,NA,NA,1884.62
"10.1074/mcp.ra117.000443",NA,NA,2192,NA,NA,NA,NA,NA
"10.1080/00393630.2016.1232529",990,NA,NA,NA,NA,NA,NA,NA
"10.1080/2162402x.2018.1433981",NA,NA,1344.8,NA,NA,NA,NA,NA
"10.1080/23723556.2017.1356430",NA,NA,226.8,NA,NA,NA,NA,NA
"10.1080/23723556.2018.1448245",NA,NA,330,NA,NA,NA,NA,NA
"10.1089/can.2022.0014",714.01,NA,NA,NA,NA,NA,NA,NA
"10.1089/hum.2018.122",NA,NA,600,NA,NA,NA,NA,NA
"10.1093/bioinformatics/btaa118",3150,NA,150,NA,NA,NA,NA,NA
"10.1093/bioinformatics/btac425",525,NA,NA,NA,NA,NA,NA,NA
"10.1093/cercor/bhac337",NA,NA,658,NA,NA,NA,NA,NA
"10.1093/cercor/bhy113",NA,NA,846,NA,NA,NA,NA,NA
"10.1093/cercor/bhy125",NA,NA,846,NA,NA,NA,NA,NA
"10.1093/cid/ciab168",NA,NA,579,NA,NA,NA,NA,NA
"10.1093/cid/ciab906",NA,NA,660,NA,NA,NA,NA,NA
"10.1093/hmg/ddx060",1150,NA,NA,NA,NA,NA,NA,NA
"10.1093/ibd/izac244",NA,NA,NA,NA,487,NA,NA,NA
"10.1093/infdis/jiab375",1266,NA,NA,NA,NA,NA,NA,NA
"10.1093/infdis/jiab431",524,NA,280,NA,NA,NA,NA,NA
"10.1093/infdis/jiab459",NA,NA,NA,NA,NA,NA,NA,1103
"10.1093/infdis/jiac086",524,NA,660,NA,NA,NA,NA,NA
"10.1093/jme/tjy134",1060,NA,NA,NA,NA,NA,NA,NA
"10.1093/jnen/nlx092",NA,NA,948,NA,NA,NA,NA,NA
"10.1093/nar/gkaa607",NA,NA,756,NA,NA,NA,NA,NA
"10.1093/nar/gkaa659",NA,NA,1102,NA,NA,NA,NA,NA
"10.1093/nar/gkx1118",NA,NA,360,NA,NA,NA,NA,NA
"10.1093/nar/gkx927",NA,NA,1050,NA,NA,NA,NA,NA
"10.1093/nar/gky1068",NA,NA,437,NA,NA,NA,NA,NA
"10.1093/nar/gky1212",NA,NA,1080,NA,NA,NA,NA,NA
"10.1093/nar/gky322",NA,NA,600,NA,NA,NA,NA,NA
"10.1093/nar/gky850",NA,NA,750,NA,NA,NA,NA,NA
"10.1093/nar/gky929",NA,NA,1417.5,NA,NA,NA,NA,NA
"10.1093/nar/gkz1128",NA,NA,2835,NA,NA,NA,NA,NA
"10.1093/nar/gkz225",315,NA,NA,NA,NA,NA,NA,NA
"10.1093/nar/gkz838",NA,NA,1323,NA,NA,NA,NA,NA
"10.1094/pdis-11-21-2454-re",1819.16,NA,NA,NA,NA,NA,NA,NA
"10.1094/phyto-07-20-0273-sc",313.76,NA,330.72,NA,NA,NA,NA,59.36
"10.1096/fj.202100323rr",NA,NA,1746.11,NA,NA,NA,NA,NA
"10.1097/aud.0000000000001090",NA,NA,234,NA,NA,NA,NA,NA
"10.1101/gad.318485.118",2068,NA,528,NA,NA,NA,NA,NA
"10.1101/gad.349072.121",NA,NA,NA,NA,NA,NA,NA,1330.2
"10.1109/jbhi.2018.2867727",NA,NA,215,NA,NA,NA,NA,NA
"10.1109/jbhi.2021.3108699",NA,NA,850,NA,NA,NA,NA,NA
"10.1109/jsen.2020.2999863",NA,NA,757.51,NA,NA,NA,NA,NA
"10.1109/jstqe.2022.3185169",NA,NA,254.7,NA,NA,NA,NA,NA
"10.1109/tnnls.2018.2807983",NA,NA,524.02,NA,NA,NA,NA,NA
"10.1109/tnsre.2019.2936411",NA,NA,545.45,NA,NA,NA,NA,NA
"10.1109/tpami.2022.3202855",NA,NA,1099.65,NA,NA,NA,NA,NA
"10.1109/tro.2019.2958211",NA,NA,940.8,NA,NA,NA,NA,NA
"10.1111/aos.14929",NA,NA,930.34,NA,NA,NA,NA,NA
"10.1111/mmi.14068",456,NA,NA,NA,NA,NA,NA,NA
"10.1121/10.0003816",833.21,NA,136.73,NA,NA,NA,NA,NA
"10.1121/10.0010452",NA,NA,249.3,NA,NA,NA,NA,NA
"10.1121/10.0011545",NA,NA,330.65,NA,NA,NA,NA,NA
"10.1121/10.0016442",NA,NA,373.83,NA,NA,NA,NA,NA
"10.1128/aac.01098-21",NA,NA,NA,NA,NA,NA,NA,310.17
"10.1128/aem.02378-21",NA,NA,NA,NA,NA,NA,NA,231.29
"10.1128/mbio.00307-22",NA,NA,NA,NA,NA,NA,NA,219.35
"10.1128/mbio.00882-20",NA,NA,NA,NA,NA,NA,NA,317.37
"10.1128/mbio.00981-22",NA,NA,NA,NA,NA,NA,NA,337.53
"10.1128/mbio.01303-20",NA,NA,NA,NA,NA,NA,NA,205.62
"10.1128/mbio.01851-22",NA,NA,355,NA,NA,NA,NA,NA
"10.1128/mbio.02375-22",NA,NA,358.77,NA,NA,NA,NA,NA
"10.1128/mbio.02514-22",NA,NA,355,NA,NA,NA,NA,NA
"10.1128/mbio.02880-22",NA,NA,235.95,NA,NA,NA,NA,NA
"10.1128/msphere.00365-23",NA,NA,NA,NA,NA,NA,NA,339
"10.1128/msphere.00482-21",NA,NA,NA,NA,NA,NA,NA,219.35
"10.1128/msystems.00432-22",NA,NA,NA,NA,NA,NA,NA,213.67
"10.1128/msystems.00488-21",NA,NA,NA,NA,NA,NA,NA,203.96
"10.1128/msystems.00978-21",NA,NA,NA,NA,NA,NA,NA,198.58
"10.1128/spectrum.02080-22",NA,NA,NA,NA,NA,NA,NA,356.77
"10.1128/spectrum.02989-22",NA,NA,NA,NA,NA,NA,NA,397.5
"10.11591/ijece.v11i2.pp1641-1655",NA,NA,406.5,NA,NA,NA,NA,NA
"10.1161/circulationaha.121.056589",4222,NA,NA,NA,NA,NA,NA,NA
"10.1175/jas-d-18-0369.1",NA,NA,1322.88,NA,NA,NA,NA,NA
"10.1175/jas-d-19-0135.1",NA,NA,2139.04,NA,NA,NA,NA,NA
"10.1175/jas-d-21-0337.1",NA,NA,2624.21,NA,NA,NA,NA,NA
"10.1175/jas-d-22-0021.1",NA,NA,2370.96,NA,NA,NA,NA,NA
"10.1175/jcli-d-17-0082.1",NA,NA,2369.3,NA,NA,NA,NA,NA
"10.1175/jcli-d-19-0304.1",NA,NA,2951.04,NA,NA,NA,NA,NA
"10.1175/jhm-d-20-0115.1",NA,NA,2135.59,NA,NA,NA,NA,NA
"10.1175/jpo-d-21-0300.1",NA,NA,2053.73,NA,NA,NA,NA,NA
"10.1175/jtech-d-20-0160.1",NA,NA,3955.13,NA,NA,NA,NA,NA
"10.1175/mwr-d-21-0207.1",NA,NA,1945.55,NA,NA,NA,NA,NA
"10.1182/blood.2021010848",NA,NA,NA,NA,NA,NA,NA,89.19
"10.1182/blood.2021013328",NA,NA,1153.86,NA,NA,NA,NA,NA
"10.1182/bloodadvances.2018021287",NA,NA,NA,NA,NA,92.4,NA,NA
"10.1182/bloodadvances.2020003100",NA,NA,NA,NA,NA,89.6,NA,NA
"10.1261/rna.077529.120",NA,NA,82.4,NA,NA,NA,NA,NA
"10.1261/rna.078969.121",NA,NA,50,NA,NA,NA,NA,NA
"10.1261/rna.079073.121",325,NA,NA,NA,NA,NA,NA,NA
"10.1364/boe.10.000995",NA,NA,127.31,NA,NA,NA,NA,NA
"10.1364/boe.9.004113",NA,NA,125.78,NA,NA,NA,NA,NA
"10.1364/oe.27.00a294",NA,NA,1148.4,NA,NA,NA,NA,NA
"10.1364/oe.384515",NA,NA,350.37,NA,NA,NA,NA,NA
"10.1364/oe.438346",NA,NA,499.15,NA,NA,NA,NA,NA
"10.1364/oe.460921",NA,NA,1621.88,NA,NA,NA,NA,NA
"10.1364/ome.388060",NA,NA,2772.73,NA,NA,NA,NA,NA
"10.1364/ome.438588",NA,NA,154.41,NA,NA,NA,NA,NA
"10.1364/optcon.447053",NA,NA,514.34,NA,NA,NA,NA,NA
"10.1364/optica.388383",2212.8,NA,NA,NA,NA,NA,NA,NA
"10.15837/ijccc.2021.3.4240",NA,NA,NA,NA,NA,100,NA,NA
"10.2196/24727",NA,NA,NA,NA,NA,112.78,NA,NA
"10.2196/35465",NA,NA,NA,NA,NA,NA,NA,381.35
"10.2196/37122",NA,NA,NA,NA,NA,NA,NA,426.99
"10.2340/00015555-3765",NA,NA,NA,NA,NA,100,NA,NA
"10.3847/2041-8213/aaa5fe",267.84,NA,NA,NA,NA,NA,NA,NA
"10.5194/hess-24-1171-2020",NA,NA,NA,NA,NA,40,NA,NA
"10.5194/hess-24-1823-2020",NA,NA,NA,NA,NA,40,NA,NA
"10.5194/piahs-383-381-2020",NA,NA,NA,NA,NA,40,NA,NA
"10.5751/ace-02174-170132",NA,NA,71.02,NA,NA,NA,NA,NA
"10.1364/ome.434715",NA,NA,641,NA,NA,NA,31,NA
"10.1016/j.bone.2023.116741",6147.06,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.cub.2023.05.055",NA,NA,NA,NA,517.65,NA,NA,NA
"10.1093/clinchem/hvac214",2391.9,NA,NA,NA,NA,NA,NA,NA
"10.1093/glycob/cwad061",NA,NA,1178.91,NA,NA,NA,NA,NA
"10.2196/48096",NA,NA,NA,NA,NA,NA,NA,142.82
"10.1002/vzj2.20238",NA,NA,474.26,NA,NA,NA,NA,NA
"10.5751/es-14022-280152",NA,NA,NA,NA,NA,NA,NA,187.2
"10.1128/spectrum.04578-22",NA,NA,NA,NA,NA,NA,NA,343.45
"10.1128/msystems.00302-23",NA,NA,NA,NA,NA,NA,NA,335.69
"10.1128/spectrum.02918-23",NA,NA,NA,NA,NA,NA,NA,334.84
"10.1364/ome.484157",NA,NA,160.96,NA,NA,NA,NA,38.85
"10.1002/aelm.202300635",NA,1106.53,NA,NA,NA,NA,NA,NA
"10.1016/j.jhydrol.2022.128873",842.52,NA,NA,NA,NA,NA,NA,NA
"10.1016/j.ymthe.2023.03.014",NA,NA,3400.32,NA,NA,NA,NA,NA
"10.1523/jneurosci.2004-22.2023",NA,NA,NA,NA,NA,NA,NA,26.98
"10.1093/cercor/bhad361",624.75,NA,559.3,NA,NA,NA,NA,NA
"10.1109/toh.2023.3315964",NA,NA,451.7,NA,NA,NA,NA,NA
"10.1109/tvcg.2023.3299781",NA,NA,494.38,NA,NA,NA,NA,NA
"10.1530/erc-21-0359",NA,NA,NA,NA,NA,NA,NA,17.5
"10.1109/toh.2023.3318644",NA,NA,445.24,NA,NA,NA,NA,NA
"10.1093/ndt/gfad130",NA,NA,595,NA,NA,NA,NA,NA
"10.1109/tim.2023.3329101",NA,NA,1155.34,NA,NA,NA,NA,NA
"10.1007/s00761-023-01401-1",NA,NA,NA,NA,NA,NA,NA,65.45
"10.1109/tpel.2023.3260241",2735.81,NA,734.89,NA,NA,NA,NA,NA
"10.1016/j.annonc.2022.07.008",NA,NA,NA,NA,517.65,NA,NA,NA
"10.1523/jneurosci.2006-22.2023",NA,NA,NA,NA,NA,NA,NA,3866.7
"10.1055/s-0042-1744549",NA,NA,NA,NA,NA,NA,NA,12.5
"10.1016/j.jid.2023.01.011",NA,NA,2944.69,NA,NA,NA,NA,NA
"10.1109/tc.2023.3323804",NA,NA,727.55,NA,NA,NA,NA,NA
"10.1109/taslp.2023.3313423",NA,NA,244.88,NA,NA,NA,NA,NA
"10.1210/clinem/dgab924",731.85,NA,1225.7,NA,NA,NA,NA,NA
"10.1039/d2tc05077c",NA,1385.77,NA,NA,NA,NA,NA,NA
"10.1172/jci154619",NA,NA,NA,NA,NA,NA,NA,12.5
"10.1136/thorax-2023-220828",516.59,NA,NA,NA,NA,NA,NA,NA
"10.1158/1078-0432.ccr-23-0258",NA,NA,NA,NA,NA,NA,NA,1567.24
"10.1186/s12891-023-07007-3",NA,NA,NA,NA,NA,NA,NA,65.45
"10.1128/msystems.01348-21",NA,NA,NA,NA,NA,NA,NA,376.15
"10.1088/1757-899x/1301/1/012071",NA,NA,NA,NA,NA,NA,NA,14.83
