"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"FWF - Austrian Science Fund",2021,14000,"10.1553/978oeaw87448",FALSE,"Verlag der Österreichischen Akademie der Wissenschaften","Die illuminierten Handschriften der Universitätsbibliothek Graz 1225‒1300","978-3-7001-8744-8","978-3-7001-8744-8",NA,NA,TRUE,FALSE
"FWF - Austrian Science Fund",2021,10000,NA,FALSE,"Böhlau","Internierung und Militärdienst.","978-3-205-21599-8",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2021,9843,"10.1515/9783110732887",FALSE,"De Gruyter","Forensische Verfahren in den zeitgenössischen Künsten","978-3-11-073288-7",NA,"978-3-11-073288-7","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"FWF - Austrian Science Fund",2021,10000,"10.7767/9783205214342",FALSE,"Böhlau","Literatur in Österreich 1938-1945","978-3-205-21433-5","978-3-205-21433-5","978-3-205-21434-2",NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,10000,"10.1553/978oeaw88612",FALSE,"Verlag der Österreichischen Akademie der Wissenschaften","Mitteleuropäische Schulen VII (ca. 1400‒1500)","978-3-7001-8861-2","978-3-7001-8861-2",NA,NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,12500,NA,FALSE,"Hollitzer","Motetten am Hof Maximilians II. (1527–1576)","978-3-99012-998-2",NA,NA,NA,FALSE,FALSE
"FWF - Austrian Science Fund",2021,17000,NA,FALSE,"Brill","New Perspectives on Imagology","978-90-04-45012-7","978-90-04-45012-7","978-90-04-51315-0",NA,FALSE,FALSE
"FWF - Austrian Science Fund",2021,10000,NA,FALSE,"Wehrhahn Verlag","Ökonomien der Parodie am Wiener Vorstadttheater","978-3-86525-933-2",NA,NA,"http://creativecommons.org/licenses/by/4.0",FALSE,FALSE
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,10950,NA,FALSE,"Holzhausen","Psalterium Demetrii Sinaitici et Folia Medicinalia.Band 2","978-3-902868-80-0",NA,NA,"CC BY",FALSE,FALSE
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,17000,10.5771/9783748902720,FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Regularisierungen irregulär aufhältiger Migrantinnen und Migranten","978-3-7489-0272-0","978-3-7489-0272-0",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,10000,10.1553/978oeaw88063,FALSE,"Verlag der Österreichischen Akademie der Wissenschaften","Die sprachliche Analyse der niedergermanischen Votivformulare und Dedikantennamen","978-3-7001-8806-3","978-3-7001-8806-3",NA,NA,TRUE,FALSE
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,14000,NA,FALSE,"Böhlau","Theatrum Sabaudiae. Das Kupferstichwerk der Herzöge von Savoyen","978-3-205-21464-9","978-3-205-21464-9","978-3-205-21467-0",NA,TRUE,FALSE
"FWF - Austrian Science Fund",2021,10000,NA,FALSE,"De Gruyter","Theorie der Klassik. Eine kulturelle Praxis von Goethe bis Grandmaster Flash","978-3-11-075559-6","978-3-11-075559-6",NA,NA,FALSE,FALSE
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"",,,"","","","","","","","","",""
"FWF - Austrian Science Fund",2021,8000,"10.1553/9783700183358_bkga097",FALSE,"Verlag der Österreichischen Akademie der Wissenschaften","The Roar of a Tibetan Lion","978-3-7001-8335-8","978-3-7001-8335-8",NA,NA,TRUE,FALSE
